閎,,592,,201,4,12,+77432+,/hong2,1クワウ1(1コウ1)1ギヤウ1(1ギョウ1)1ひろい1ひろげる1むなしい1,
闳,閎,,592,201,4,7,+37432+,/hong2,1クワウ1(1コウ1)1ギヤウ1(1ギョウ1)1ひろい1ひろげる1むなしい1,
閏,,592,,201,4,12,+77104+,/run4,1ジユン1(1ジュン1)1ニユン1(1ニュン1)1うるふ1(1うるう1),
闰,閏,,592,201,4,7,+37104+,/run4,1ジユン1(1ジュン1)1ニユン1(1ニュン1)1うるふ1(1うるう1),
閑,閒,592,592,201,4,12,+77904+,/xian2,1カン1ゲン1しきり1しづか1(1しずか1)1ならふ1(1ならう1)1ひま1のり1ふさぐ1なれる1,
闲,閑,,592,201,4,7,+37904+,/xian2,1カン1ゲン1しきり1しづか1(1しずか1)1ならふ1(1ならう1)1ひま1のり1ふさぐ1なれる1,
閒(1),,592,,201,4,12,+77227+,/jian1,1カン1ケン1あひだ1(1あいだ1)1あひ1(1あい1)1ま1はざま1ころ1ころほひ1(1ころおい1)1このごろ1しばし1しばらく1まま1,
閒(2),,592,,201,4,12,+77227+,/xian2,1カン1ケン1しづか1(1しずか1),
閒(3),,592,,201,4,12,+77227+,/jian4,1カン1ケン1うかがう1いえる1へだてる1へだたる1かはる1(1かわる1),
間(1),閒,596,592,201,4,12,+77607+,/jian1,1カン1ケン1あひだ1(1あいだ1)1あひ1(1あい1)1ま1はざま1ころ1ころほひ1(1ころおい1)1このごろ1しばし1しばらく1まま1,
間(2),閒,596,592,201,4,12,+77607+,/xian2,1カン1ケン1しづか1(1しずか1),
間(3),閒,596,592,201,4,12,+77607+,/jian4,1カン1ケン1うかがう1いえる1へだてる1へだたる1かはる1(1かわる1),
间(1),閒間,,592596,201,4,7,+37601+,/jian1,1カン1ケン1あひだ1(1あいだ1)1あひ1(1あい1)1ま1はざま1ころ1ころほひ1(1ころおい1)1このごろ1しばし1しばらく1まま1,
间(2),閒間,,592596,201,4,7,+37601+,/xian2,1カン1ケン1しづか1(1しずか1),
间(3),閒間,,592596,201,4,7,+37601+,/jian4,1カン1ケン1うかがう1いえる1へだてる1へだたる1かはる1(1かわる1),
閔,憫,592,178,201,4,12,+77400+,/min3,1ビン1ミン1いたむ1あはれむ1(1あわれむ1)1なやむ1なやみ1やむ1やまひ1(1やまい1)1うれへる1(1うれえる1)1をしむ1(1おしむ1)1つとめる1,
闵,閔,,592,201,4,7,+37400+,/min3,1ビン1ミン1いたむ1あはれむ1(1あわれむ1)1なやむ1なやみ1やむ1やまひ1(1やまい1)1うれへる1(1うれえる1)1をしむ1(1おしむ1)1つとめる1,
閘,牐,592,322,201,5,13,+77506+,/jia2/zha2,1アフ1(1オウ1)1カフ1(1コウ1)1ひのくち1,
闸,閘,,592,201,5,8,+37506+,/jia2/zha2,1アフ1(1オウ1)1カフ1(1コウ1)1ひのくち1,
閙,鬧,593,632,201,5,13,+77227+,/nao4,1ダウ1(1ドウ1)1ネウ1(1ニョウ1)1さわぐ1さわがしい1さわがす1みだれる1あらそふ1(1あらそう1),
闹,鬧,,632,201,5,8,+37227+,/nao4,1ダウ1(1ドウ1)1ネウ1(1ニョウ1)1さわぐ1さわがしい1さわがす1みだれる1あらそふ1(1あらそう1),
閟,,593,,201,5,13,+77337+,/bi4,1ヒ1とざす1とぢる1(1とじる1)1をへる1(1おえる1)1をはる1(1おわる1)1つつしむ1,
閡,,593,,201,6,14,+77802+,/he2,1ガイ1ゲ1,
阂,閡,,593,201,6,9,+37802+,/he2,1ガイ1ゲ1,
閣,擱,593,207,201,6,14,+77604+,/ge2,1カク1たかどの1たな1おく1,
阁,閣,,593,201,6,9,+37604+,/ge2,1カク1たかどの1たな1おく1,
閤,閣,593,593,201,6,14,+77601+,/ge2,1カフ1(1コウ1)1くぐりど1,
閥,,593,,201,6,14,+77253+,/fa2,1ハツ1ボチ1バチ1いさを1(1いさお1)1いへがら1(1いえがら1),
阀,閥,,593,201,6,9,+37253+,/fa2,1ハツ1ボチ1バチ1いさを1(1いさお1)1いへがら1(1いえがら1),
閨,,593,,201,6,14,+77104+,/gui1,1ケイ1ケ1こもん1ねや1,
闺,閨,,593,201,6,9,+37104+,/gui1,1ケイ1ケ1こもん1ねや1,
閩,,593,,201,6,14,+77136+,/min2/min3,1ビン1ミン1,
闽,閩,,593,201,6,14,+37136+,/min2/min3,1ビン1ミン1,
闿,闓,,595,201,6,9,+37717+,/kai3,1カイ1,
関(1),關,,595,201,6,14,+77430+,/guan1,1クワン1(1カン1)1ケン1せき1かんぬき1とざす1かかわる1あづかる1(1あずかる1)1からくり1,
関(2),關,,595,201,6,14,+77430+,/wan1,1ワン1エン1ひく1まがる1,
闼,闥,,596,201,6,9,+37308+,/ta4,1タツ1タチ1こもん1,
闻,聞,,428,201,6,9,+37401+,/wen2,1ブン1モン1きく1きこえる1,
閧,鬨,596,632,201,6,14,+77801+,/hong4,1コウ1グ1とき1たたかふ1(1たたかう1),
閫,,593,,201,7,15,+77607+,/kun3,1コン1しきみ1,
阃,閫,,593,201,7,10,+37601+,/kun3,1コン1しきみ1,
閬(1),,593,,201,7,15,+77732+,/lang3/lang4,1ラウ1(1ロウ1),
閬(2),,593,,201,7,15,+77732+,/lang2,1ラウ1(1ロウ1),
阆(1),閬,,593,201,7,10,+37732+,/lang3/lang4,1ラウ1(1ロウ1),
阆(2),閬,,593,201,7,10,+37732+,/lang2,1ラウ1(1ロウ1),
閭,,593,,201,7,15,+77606+,/lv2,1リヨ1(1リョ1)1ロ1むら1さと1むらざと1,
闾,閭,,593,201,7,10,+37606+,/lv2,1リヨ1(1リョ1)1ロ1むら1さと1むらざと1,
閱,,593,,201,7,15,+77216+,/yue4,1エツ1エチ1けみする1みる1いれる1へる1,
閲,閱,,593,201,7,15,+77216+,/yue4,1エツ1エチ1けみする1みる1いれる1へる1,
阅,閱,,593,201,7,10,+37212+,/yue4,1エツ1エチ1けみする1みる1いれる1へる1,
訚,誾,,519,201,7,9,+37601+,/yin2,1ギン1ゴン1,
閶,,594,,201,8,16,+77606+,/chang1,1シヤウ1(1ショウ1),
阊,閶,,594,201,8,11,+37606+,/chang1,1シヤウ1(1ショウ1),
閹,,594,,201,8,16,+77716+,/yan1,1エン1,
阉,閹,,594,201,8,11,+37716+,/yan1,1エン1,
閻,,594,,201,8,16,+77777+,/yan2,1エン1みめよい1みめうるはしい1(1みめうるわしい1),
阎,閻,,594,201,8,16,+37777+,/yan2,1エン1みめよい1みめうるはしい1(1みめうるわしい1),
閼(1),,594,,201,8,16,+77233+,/e4,1アツ1アチ1エツ1エチ1ふさぐ1ふさがる1とどめる1さえぎる1,
閼(2),,594,,201,8,16,+77233+,/yan1,1エン1,
阏(1),閼,,594,201,8,11,+37233+,/e4,1アツ1アチ1エツ1エチ1ふさぐ1ふさがる1とどめる1さえぎる1,
阏(2),閼,,594,201,8,11,+37233+,/yan1,1エン1,
閽,,594,,201,8,16,+77604+,/hun1,1コン1もんばん1,
阍,閽,,594,201,8,11,+37604+,/hun1,1コン1もんばん1,
閾,,594,,201,8,16,+77153+,/yu4,1ヨク1イキ1キヨク1(1キョク1)1ケキ1しきみ1しきゐ1(1しきい1)1くぎる1くぎり1,
阈,閾,,594,201,8,11,+37153+,/yu4,1ヨク1イキ1キヨク1(1キョク1)1ケキ1しきみ1しきゐ1(1しきい1)1くぎる1くぎり1,
閿,,594,,201,8,16,+77407+,/wen2,1ブン1モン1,
阌,閿,,594,201,8,11,+37407+,/wen2,1ブン1モン1,
阐,闡,,596,201,8,11,+37506+,/chan3,1セン1ひらく1ひろまる1ひろめる1あらはす1(1あらわす1)1あきらか1,
41405,鬩,596,632,201,8,16,+77217+,/xi4,1ケキ1キヤク1(1キャク1)1せめぐ1いひあらそふ1(1いいあらそう1)1なかたがひ1(1なかたがい1),
阋,鬩,,632,201,8,11,+37212+,/xi4,1ケキ1キヤク1(1キャク1)1せめぐ1いひあらそふ1(1いいあらそう1)1なかたがひ1(1なかたがい1),
闃,,594,,201,9,17,+77430+,/qu4,1ケキ1キヤク1(1キャク1)1クワク1(1カク1)1ゲキ1,
阒,闃,,594,201,9,12,+37804+,/qu4,1ケキ1キヤク1(1キャク1)1クワク1(1カク1)1ゲキ1,
闇,,594,,201,9,17,+77601+,/an4,1アン1オン1くらい1やみ1,
闈,,594,,201,9,17,+77506+,/wei2,1ヰ1(1イ1)1くぐり1,
闱,闈,,594,201,9,12,+37527+,/wei2,1ヰ1(1イ1)1くぐり1,
闉,,594,,201,9,17,+77104+,/yin1,1イン1,
闊,,594,,201,9,17,+77164+,/kuo4,1クワツ1(1カツ1)1クワチ1(1カチ1)1ひろい1うとい1はるか1ゆるい1,
阔,闊,,594,201,9,12,+37164+,/kuo4,1クワツ1(1カツ1)1クワチ1(1カチ1)1ひろい1うとい1はるか1ゆるい1,
闋,,594,,201,9,17,+77430+,/que4,1ケツ1ケチ1むなしい1やむ1,
阕,闋,,594,201,9,12,+37804+,/que4,1ケツ1ケチ1むなしい1やむ1,
闌,欄攔,594,265208,201,9,17,+77906+,/lan2,1ラン1さへぎる1(1さえぎる1)1たけなは1(1たけなわ1)1みだりに1おそい1たける1てすり1,
阑,闌,,594,201,9,12,+37906+,/lan2,1ラン1さへぎる1(1さえぎる1)1たけなは1(1たけなわ1)1みだりに1おそい1たける1てすり1,
闍,闉,595,594,201,9,17,+77604+,/du1*/she2*,1ト1ツ1シヤ1(1シャ1)1ジヤ1(1ジャ1)1うてな1まち1ものみ1,
阇,闍,,595,201,9,12,+37604+,/du1*/she2*,1ト1ツ1シヤ1(1シャ1)1ジヤ1(1ジャ1)1うてな1まち1ものみ1,
闐,,595,,201,10,18,+77801+,/tian2,1テン1デン1みちる1,
闑,,595,,201,10,18,+77904+,/nie4,1ゲツ1ゲチ1,
闒,,595,,201,10,18,+77127+,/ta4,1タフ1(1トウ1)1ダフ1(1ドウ1),
阘,闒,,595,201,10,13,+37127+,/ta4,1タフ1(1トウ1)1ダフ1(1ドウ1),
闓,凱,595,038,201,10,18,+77108+,/kai3,1カイ1,
闔,合,595,063,201,10,18,+77107+,/he2,1カフ1(1コウ1)1ガフ1(1ゴウ1)1とびら1とぢる1(1とじる1)1すべて1もん1なんぞ1ざる1,
阖,闔,,595,201,10,13,+37102+,/he2,1カフ1(1コウ1)1ガフ1(1ゴウ1)1とびら1とぢる1(1とじる1)1すべて1もん1なんぞ1ざる1,
闕,缺,595,418,201,10,18,+77482+,/que4,1ケツ1クワチ1(1カチ1)1もん1かける1かく1のぞく1あやまち1,
阙,闕,,595,201,10,13,+37482+,/que4,1ケツ1クワチ1(1カチ1)1もん1かける1かく1のぞく1あやまち1,
闖,,595,,201,10,18,+77327+,/chuang3,1チン1うかがふ1(1うかがう1)1ねらふ1(1ねらう1),
闘,鬬,596,633,201,10,18,+77147+,/dou4,1トウ1ヅ1(1ズ1)1たたかふ1(1たたかう1),
關(1),,595,,201,11,19,+77772+,/guan1,1クワン1(1カン1)1ケン1せき1かんぬき1とざす1かかわる1あづかる1(1あずかる1)1からくり1,
關(2),彎,595,158,201,11,19,+77772+,/wan1,1ワン1エン1ひく1まがる1,
闚,窺,596,382,201,11,19,+77516+,/kui1,1キ1うかがひ1(1うかがい1)1うかがふ1(1うかがう1)1のぞく1,
闞(1),,595,,201,12,20,+77148+,/kan4,1カン1コン1のぞむ1みる1,
闞(2),,595,,201,12,20,+77148+,/han3,1カン1コン1,
阚(1),闞,,595,201,12,15,+37448+,/kan4,1カン1コン1のぞむ1みる1,
阚(2),闞,,595,201,12,15,+37448+,/han3,1カン1コン1,
闠,,596,,201,12,20,+77806+,/hui4,1キ1ギ1クワイ1(1カイ1)1ヱ1(1エ1),
阓,闠,,596,201,12,15,+37806+,/hui4,1キ1ギ1クワイ1(1カイ1)1ヱ1(1エ1),
闡,,596,,201,12,20,+77506+,/chan3,1セン1ひらく1ひろまる1ひろめる1あらはす1(1あらわす1)1あきらか1,
闢,,596,,201,13,21,+77641+,/pi4,1ヘキ1ビヤク1(1ビャク1)1ひらく1ひらける1さける1しりぞける1,
闤,,596,,201,13,21,+77732+,/huan2,1クワン1(1カン1)1ゲン1ワン1ヱン1(1エン1),
阛,闤,,596,201,13,16,+37732+,/huan2,1クワン1(1カン1)1ゲン1ワン1ヱン1(1エン1),
闥,,596,,201,13,21,+77304+,/ta4,1タツ1タチ1こもん1,
阜,,596,,202,0,8,+27407+,/fu4,1フウ1ブ1フ1をか1(1おか1)1おほきい1(1おおきい1)1おほい1(1おおい1),
队,隊,,601,202,2,5,+78200+,/dui4,1タイ1デ1くみ1おちる1,
阡,,596,,202,3,6,+72240+,/qian1,1セン1あぜみち1しげる1はかみち1みち1,
阶,階,,601,202,3,6,+78220+,/jie1,1カイ1きざはし1はし1はしご1のぼる1しな1,
阨,厄阸,596,056597,202,4,7,+71212+,/e4,1アク1ヤク1せまい1ふさがる1ふさぐ1くるしむ1わざはひ1(1わざわい1)1なやみ1,
阪,坂,596,088,202,4,7,+71247+,/ban3,1ハン1バン1さか1,
阬,,596,,202,4,7,+70217+,/keng1,1カウ1(1コウ1)1キヤウ1(1キョウ1)1あな1,
阮,,596,,202,4,7,+71211+,/yuan3,1ゲン1グワン1(1ガン1),
阯,址趾沚,596,088539281,202,4,7,+71210+,/zhi3,1シ1あと1ふもと1もと1,
阱,穽,596,380,202,4,7,+75200+,/jing3,1セイ1シヤウ1(1ショウ1),
防,,597,,202,4,7,+70227+,/fang2,1ハウ1(1ホウ1)1バウ1(1ボウ1)1ふせぐ1ふせぎ1まもる1つつみ1,
阵,陣,,598,202,4,7,+74250+,/zhen4,1チン1ヂン1(1ジン1)1つらねる1いくさ1,
阴,陰,,599,202,4,7,+77220+,/yin1,1イン1オン1かげ1かげる1くらい1くもる1かくす1かくれる1ひそかに1,
阳,陽,,600,202,4,7,+76200+,/yang2,1ヤウ1(1ヨウ1)1ひ1あたたか1あきらか1いつはる1(1いつわる1),
阻,沮,597,282,202,5,8,+77210+,/zu3,1シヨ1(1ショ1)1ソ1はばむ1けわしい1なやむ1なやみ1たのむ1よる1へだたる1へだてる1,
阼,,597,,202,5,8,+78211+,/zuo4,1ソ1ゾ1サク1ザク1きざはし1,
阸,厄,597,056,202,5,8,+73217+,/e4,1アク1ヤク1,
阽,,597,,202,5,8,+71260+,/dian4,1エン1デン1,
阿(1),,597,,202,5,8,+71220+,/e1,1ア1をか1(1おか1)1くま1おもねる1ひさし1よる1,
阿(2),,597,,202,5,8,+71220+,/a4,1ア1お1,
陀,,597,,202,5,8,+73211+,/tuo2,1タ1ダ1,
陂,,597,,202,5,8,+74247+,/po1/pi2,1ハ1ヒ1さか1つつみ1かたむく1よこしま1,
附,,597,,202,5,8,+74200+,/fu4,1フ1ブ1つく1つける1,
陉,陘,,598,202,5,8,+77212+,/xing2,1ケイ1キヤウ1(1キョウ1)1たに1,
陈(1),陳,,599,202,5,8,+74294+,/chen2,1チン1ヂン1(1ジン1)1ならべる1しく1つらねる1のべる1ふるい1,
陈(2),陳,,599,202,5,8,+74294+,/zhen4,1チン1ヂン1(1ジン1),
陆,陸,,600,202,5,8,+77527+,/lu4,1リク1ロク1をか1(1おか1)1くが1あがる1,
际,際,,601,202,5,8,+71291+,/ji4,1セイ1サイ1きは1(1きわ1)1あひ1(1あい1)1まじはる1(1まじわる1),
陇,隴,,603,202,5,8,+73214+,/long3,1リヨウ1(1リョウ1)1リユ1(1リュ1)1ロウ1うね1をか1(1おか1)1はたけ1,
陋,,597,,202,6,9,+71212+,/lou4,1ロウ1ル1せまい1いやしい1,
陌,,597,,202,6,9,+71260+,/mo4,1バク1ミヤク1(1ミャク1)1ハク1みち1あぜみち1まち1,
降(1),,598,,202,6,9,+77254+,/xiang4,1カウ1(1コウ1)1ガウ1(1ゴウ1)1おりる1おろす1ふる1くだる1,
降(2),,598,,202,6,9,+77254+,/xiang4/xiang1,1カウ1(1コウ1)1ガウ1(1ゴウ1)1くだる1くだす1,
限,,598,,202,6,9,+77232+,/xian4,1カン1ゲン1かぎる1かぎり1,
陔,,598,,202,6,9,+70282+,/gai1,1カイ1,
陕,陝,,598,202,6,9,+75280+,/shan3,1セン1せまい1やまあひ1(1やまあい1)1やまかひ1(1やまかい1),
陘,,598,,202,7,10,+71211+,/xing2,1ケイ1キヤウ1(1キョウ1)1たに1,
陛,,598,,202,7,10,+71214+72214+,/bi4,1ヘイ1バイ1きざはし1,
陝,,598,,202,7,10,+74238+,/shan3,1セン1せまい1やまあひ1(1やまあい1)1やまかひ1(1やまかい1),
陜,陋狹,598,597327,202,7,10,+74238+,/shan3,1セン1せまい1,
陟,,598,,202,7,10,+71221+,/zhi4,1チヨク1(1チョク1)1チキ1のぼる1すすむ1のぼらせる1,
陡,,598,,202,7,10,+74281+,/dou3,1トウ1ツ1けはしい1(1けわしい1)1そばだつ1にはか1(1にわか1),
院,,598,,202,7,10,+73211+,/yuan4,1ヱン1(1エン1)1ヰン1(1イン1)1かき1かこひ1(1かこい1),
陣,,598,,202,7,10,+75206+,/zhen4,1チン1ヂン1(1ジン1)1つらねる1いくさ1,
除,,598,,202,7,10,+78294+,/chu2,1チヨ1(1チョ1)1ヂヨ1(1ジョ1)1ヂ1(1ジ1)1のぞく1さる1はらふ1(1はらう1)1つきる1,
陥,陷,,600,202,7,10,+77262+,/xian4,1カン1ガン1おちいる1おとしいれる1,
陨(1),隕,,601,202,7,10,+76282+,/yun3,1ヰン1(1イン1)1ウン1おちる1おとす1うしなふ1(1うしなう1)1しぬ1ふる1,
陨(2),隕,,601,202,7,10,+76282+,/yuan2,1ヱン1(1エン1)1かず1,
陞,升,603,052,202,7,10,+74214+,/sheng1,1シヨウ1(1ショウ1)1のぼる1ます1,
陧,隉,603,600,202,7,10,+76214+,/nie4,1ゲツ1ゲチ1,
陪,賠,599,534,202,8,11,+70261+,/pei2,1ハイ1ベ1バイ1そふ1(1そう1)1そへる1(1そえる1)1したがふ1(1したがう1),
陬,,599,,202,8,11,+71247+,/zou1,1ソウ1ス1シウ1(1シュウ1)1スウ1すみくまかたゐなか1(1かたいなか1),
陰,,599,,202,8,11,+78231+,/yin1,1イン1オン1かげ1かげる1くらい1くもる1かくす1かくれる1ひそかに1,
陲,,599,,202,8,11,+72214+,/chui2,1スヰ1(1スイ1)1ズヰ1(1ズイ1)1あやふい1(1あやうい1)1さかひ1(1さかい1)1ほとり1,
陳(1),,599,,202,8,11,+75296+,/chen2,1チン1ヂン1(1ジン1)1ならべる1しく1つらねる1のべる1ふるい1,
陳(2),陣,599,598,202,8,11,+75296+,/zhen4,1チン1ヂン1(1ジン1),
陴,,599,,202,8,11,+76240+,/pi2,1ヒ1ビ1バイ1ベ1,
陵,,599,,202,8,11,+74247+,/ling2,1リヨウ1(1リョウ1)1みささぎ1をか1(1おか1)1しのぐ1,
陶(1),,599,,202,8,11,+77220+,/tao2,1タウ1(1トウ1)1ダウ1(1ドウ1)1すゑ1(1すえ1)1たのしむ1,
陶(2),,599,,202,8,11,+77220+,/yao2,1エウ1(1ヨウ1),
陷,,600,,202,8,11,+77277+,/xian4,1カン1ガン1おちいる1おとしいれる1,
陸,六,600,034,202,8,11,+74214+,/lu4,1リク1ロク1をか1(1おか1)1くが1あがる1,
隉,杌,600,234,202,9,12,+77214+,/nie4,1ゲツ1ゲチ1,
陻,,600,,202,9,12,+71214+,/yin1,1イン1,
陽,陰,600,599,202,9,12,+76227+,/yang2,1ヤウ1(1ヨウ1)1ひ1あたたか1あきらか1いつはる1(1いつわる1),
隄,堤,600,093,202,9,12,+76281+,/ti2,1テイ1タイ1つつみ1,
隃,,600,,202,9,12,+78221+,/yu2,1ユ1,
隅,,600,,202,9,12,+76227+,/yu2,1グ1グウ1すみ1,
隆,,600,,202,9,12,+77214+,/long2,1リユウ1(1リュウ1)1リユ1(1リュ1)1たかい1さかん1たかし1,
隈,,601,,202,9,12,+76232+,/wei1,1ワイ1ヱ1(1エ1)1くま1すみ1,
隊,,601,,202,9,12,+78232+,/dui4,1タイ1デ1くみ1おちる1,
隋,,601,,202,9,12,+74227+,/sui2,1スヰ1(1スイ1)1ズヰ1(1ズイ1),
隍,,601,,202,9,12,+76214+,/huang2,1クワウ1(1コウ1)1ワウ1(1オウ1)1からぼり1ほり1むなしい1,
階,,601,,202,9,12,+71261+72261+,/jie1,1カイ1きざはし1はし1はしご1のぼる1しな1,
陿,狹,603,327,202,9,12,+71213+,/shan3,1セン1せまい1,
隁,堰,603,093,202,9,12,+71214+,/yan4,1エン1せき1,
隂,陰,603,599,202,9,12,+78231+,/yin1,1イン1オン1かげ1かげる1くらい1くもる1かくす1かくれる1ひそかに1,
隐(1),隱,603,602,202,9,12,+77237+,/yin3,1イン1オン1かくす1かくれる1いたむ1,
隐(2),隱,603,602,202,9,12,+77237+,/yin3,1イン1オン1よる1,
隔,,601,,202,10,13,+71227+,/ge2/jie2,1カク1キヤク1(1キャク1)1へだてる1へだたる1へだて1へだたり1はなれる1,
隕(1),,601,,202,10,13,+76286+,/yun3,1ヰン1(1イン1)1ウン1おちる1おとす1うしなふ1(1うしなう1)1しぬ1ふる1,
隕(2),員,601,072,202,10,13,+76286+,/yuan2,1ヱン1(1エン1)1かず1,
隖,塢,601,095,202,10,13,+77227+,/wu4,1ヲ1(1オ1)1ウ1どて1くぼみ1とりで1,
隗(1),,601,,202,10,13,+76213+,/wei3,1グワイ1(1ガイ1)1ゲ1クワイ1(1カイ1)1けはしい1(1けわしい1),
隗(2),,601,,202,10,13,+76213+,/wei3,1グワイ1(1ガイ1)1ゲ1クワイ1(1カイ1),
隘,,601,,202,10,13,+78217+,/ai4,1アイ1エ1けはしい1(1けわしい1)1せまい1いやしい1,
隙,,601,,202,10,13,+79296+,/xi4,1ケキ1キヤク1(1キャク1)1ゲキ1すき1ひま1,
随,隨,603,602,202,10,13,+74232+,/sui2,1スヰ1(1スイ1)1ズヰ1(1ズイ1)1したがふ1(1したがう1),
際,,601,,202,11,14,+77291+,/ji4,1セイ1サイ1きは1(1きわ1)1あひ1(1あい1)1まじはる1(1まじわる1),
障,,602,,202,11,14,+70246+,/zhang4,1シヤウ1(1ショウ1)1さはる1(1さわる1)1さへぎる1(1さえぎる1)1ふせぐ1さはり1(1さわり1),
隠(1),隱,,602,202,11,14,+72237+,/yin3,1イン1オン1かくす1かくれる1いたむ1,
隠(2),隱,,602,202,11,14,+72237+,/yin3,1イン1オン1よる1,
隤,頽穨,602,616379,202,12,15,+75286+,/tui2,1タイ1デ1おちる1くづす1(1くずす1)1くづれる1(1くずれる1)1すなほ1(1すなお1)1やはらか1(1やわらか1),
隣,鄰,,568,202,12,15,+79259+,/lin2,1リン1となり1となる1,
隧,,602,,202,13,16,+78233+,/sui4,1スヰ1(1スイ1)1ズヰ1(1ズイ1)1みち1,
隨,,602,,202,13,16,+74232+,/sui2,1スヰ1(1スイ1)1ズヰ1(1ズイ1)1したがふ1(1したがう1),
險,,602,,202,13,16,+78286+,/xian3,1ケン1けはしい1(1けわしい1),
隰,,602,,202,14,17,+76233+,/xi2,1シフ1(1シュウ1)1ジフ1(1ジュウ1)1シツ1さは1(1さわ1)1にいばり1,
隱(1),,602,,202,14,17,+72237+,/yin3,1イン1オン1かくす1かくれる1いたむ1,
隱(2),,602,,202,14,17,+72237+,/yin3,1イン1オン1よる1,
隲,騭,603,627,202,14,17,+79227+,/zhi4,1シツ1シチ1をすうま1(1おすうま1)1きめる1さだめる1のぼる1,
隳,,603,,202,15,18,+74338+,/hui1,1キ1ギ1くづす1(1くずす1)1くづれる1(1くずれる1)1こぼつ1やぶれる1,
隴,,603,,202,16,19,+71211+,/long3,1リヨウ1(1リョウ1)1リユ1(1リュ1)1ロウ1うね1をか1(1おか1)1はたけ1,
隶,逮,603,557,203,0,8,+50132+,/dai4,1タイ1ダイ1およぶ1あたへる1(1あたえる1)1れいづくり1,
隷,隸,603,603,203,8,16,+45932+,/li4,1レイ1ライ1したがふ1(1したがう1)1しもべ1つける1,
隸,,603,,203,9,17,+45932+,/li4,1レイ1ライ1したがふ1(1したがう1)1しもべ1つける1,
隹,,603,,204,0,8,+20214+,/zhui1,1スヰ1(1スイ1)1とり1ふるとり1,
隻,,603,,204,2,10,+20407+,/zhi1,1セキ1シヤク1(1シャク1)1ひとつ1,
隼,,603,,204,2,10,+20401+,/zhun3,1シユン1(1シュン1)1ジユン1(1ジュン1)1はやぶさ1,
难(1),難,,606,204,2,10,+10415+,/nan2,1ダン1ナン1かたい1むずかしい1,
难(2),難,,606,204,2,10,+10415+,/nan2,1ダン1ナン1わざはひ1(1わざわい1)1うれひ1(1うれい1)1なじる1,
隺,鶴,606,643,204,2,10,+40214+,/he4/hao2,1カク1ガク1つる1しろい1,
雀,,603,,204,3,11,+90214+,/que4/qiao3,1シヤク1(1シャク1)1サク1ジヤク1(1ジャク1)1すずめ1,
雁,鴈,604,641,204,4,12,+71214+,/yan4,1ガン1ゲン1かり1,
雄,,604,,204,4,12,+40014+,/xiong2,1キユウ1(1キュウ1)1グ1ユウ1を1(1お1)1をす1(1おす1)1をん1(1おん1)1まさる1いさましい1,
雅(1),鴉,604,641,204,4,12,+70214+,/ya1,1ア1エ1からす1,
雅(2),,604,,204,4,12,+70214+,/ya3,1ガ1ゲ1みやび1みやびやか1もとより1つね1,
集,,604,,204,4,12,+20904+,/ji2,1シフ1(1シュウ1)1ジフ1(1ジュウ1)1あつまる1あつめる1あつまり1つどふ1(1つどう1)1つどひ1(1つどい1)1すだく1たかる1とどまる1とどめる1いたる1なす1なる1,
雇(1),扈,604,184,204,4,12,+30214+,/hu3,1コ1ゴ1,
雇(2),僱,604,027,204,4,12,+30214+,/hu4,1コ1ゴ1やとふ1(1やとう1),
雉,,604,,204,5,13,+80414+,/zhi4,1チ1ヂ1(1ジ1)1きじ1かき1,
雊,,604,,204,5,13,+20614+,/gou4,1コウ1グ1,
雋(1),,604,,204,5,13,+20227+,/quan4,1セン1ゼン1,
雋(2),儁俊,604,030020,204,5,13,+20227+,/jun4,1シユン1(1シュン1)1すぐれる1,
雌,,604,,204,5,13,+20114+,/ci1/ci2,1シ1め1めす1めん1,
雍(1),雝,604,605,204,5,13,+00714+,/yong1,1ヨウ1ユ1やはらぐ1(1やわらぐ1)1ふさぐ1さへぎる1(1さえぎる1)1いだく1,
雍(2),,604,,204,5,13,+00714+,/yong1,1ヨウ1ユ1,
雎,鶚,604,643,204,5,13,+70114+,/ju1,1シヨ1(1ショ1)1みさご1,
雏,雛,,605,204,5,13,+20115+,/chu2,1ス1ジユ1(1ジュ1)1スウ1ひな1,
雒,洛,605,286,204,6,14,+20614+,/luo4,1ラク1,
雑,雜,,605,204,6,14,+40914+,/za2,1サフ1(1ソウ1)1ザフ1(1ゾウ1)1ザツ1まじる1まぜる1まじはる1(1まじわる1)1まじへる1(1まじえる1),
雕,鵰,605,643,204,8,16,+70214+,/diao1,1テウ1(1チョウ1)1わし1きざむ1ほる1える1しぼむ1なえる1,
雖,,605,,204,9,17,+60114+,/sui1/sui2,1スヰ1(1スイ1)1いへども1(1いえども1)1これ1ただ1,
雘,,605,,204,10,18,+74447+,/huo4/wo4,1ワク1,
雙,,605,,204,10,18,+20407+,/shuang1,1サウ1(1ソウ1)1ふた1ふたつ1ならぶ1ならび1たぐひ1(1たぐい1),
雛,鵷,605,643,204,10,18,+20414+,/chu2,1ス1ジユ1(1ジュ1)1スウ1ひな1,
雜,,605,,204,10,18,+00914+,/za2,1サフ1(1ソウ1)1ザフ1(1ゾウ1)1ザツ1まじる1まぜる1まじはる1(1まじわる1)1まじへる1(1まじえる1),
雝,雍,605,604,204,10,18,+20714+,/yong1,1ヨウ1ユ1,
雞,,605,,204,10,18,+20414+,/ji1,1ケイ1にはとり1(1にわとり1),
